Gene,ChineseAmber,Leoti,pi229841,pi297155,pi300119,pi329311,pi506069,pi510757,pi655972,Rio,tx430,btx623,Grassl
3381.casb010g178640.635,1,1,1,1,1,1,1,1,1,1,1,1,1
3381.casb010g178690.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb010g178860.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb010g178920.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb010g178970.635,0,0,1,0,0,0,0,0,0,0,0,0,0
3381.casb010g179000.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb010g179070.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb010g179220.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb010g179320.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb010g179350.635,0,0,0,0,0,0,0,0,0,0,1,1,0
3381.casb010g180070.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb010g180090.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb010g180200.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb010g180350.635,1,1,1,1,1,1,1,1,1,1,1,0,0
3381.casb010g180550.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb010g180560.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb010g180600.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb010g180620.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb010g180840.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb010g181350.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb010g181470.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb010g181510.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb010g181620.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb010g181760.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb010g181770.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb010g182150.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb010g182160.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb010g182210.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb010g182260.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb010g182370.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb010g182400.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb010g182430.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb010g182460.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb010g182540.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb010g182550.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb010g182560.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb010g182630.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb010g182870.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb010g182950.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb010g182970.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb010g182980.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb010g183040.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb010g183060.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb010g183140.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb010g183340.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb010g183410.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb010g183420.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb010g183510.635,1,1,1,1,1,1,1,1,1,1,1,0,0
3381.casb010g183530.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb010g183640.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb010g183660.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb010g183700.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb011g183720.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb011g183750.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb011g183760.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb011g183780.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb011g183820.635,0,0,0,0,1,0,0,0,0,0,1,1,1
3381.casb011g183900.635,0,0,0,1,1,1,0,0,0,0,0,0,0
3381.casb011g184350.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb011g184530.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb011g184730.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb011g184780.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb011g184800.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb011g184810.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb011g185120.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb011g185350.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb011g185380.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb011g185430.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb011g185780.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb011g185810.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb011g185820.635,0,0,1,0,0,1,1,1,1,0,1,1,1
3381.casb011g185830.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb011g185950.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb011g186090.635,0,1,1,0,0,0,0,0,1,0,1,1,1
3381.casb011g186100.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb011g186110.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb011g186120.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb011g186130.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb011g186170.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb011g186200.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb011g186400.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb011g186550.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb011g186580.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb011g186680.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb011g186720.635,0,0,0,0,0,0,0,0,0,0,1,1,0
3381.casb011g186720.635_1,0,0,0,0,0,0,0,0,0,0,0,1,0
3381.casb011g186860.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb011g186870.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb011g186940.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb011g186960.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb011g187080.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb011g187090.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb011g187100.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb011g187110.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb011g187180.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb011g187280.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb011g187360.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb011g187370.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb011g187570.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb011g187950.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb011g188220.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb011g188240.635,0,0,1,0,0,0,1,0,1,0,1,1,1
3381.casb011g188460.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb011g188590.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb011g188810.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb011g189020.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb011g189030.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb011g189080.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb011g189330.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb011g189350.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb011g189620.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb011g189630.635,0,0,0,0,0,1,0,1,0,0,1,0,0
3381.casb011g189980.635,0,0,0,0,0,0,0,0,0,0,1,1,0
3381.casb011g190000.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb011g190100.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb011g190300.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb011g190440.635,1,1,0,1,1,1,0,1,1,1,1,1,1
3381.casb011g190490.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb011g190510.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb011g190530.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb011g190540.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb011g190620.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb011g190680.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb011g190720.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb011g190760.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb011g191030.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb011g191130.635,1,1,1,1,1,1,1,1,1,1,1,1,1
3381.casb011g191140.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb011g191180.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb011g191190.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb011g191340.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb011g191400.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb011g191440.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb011g191500.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb011g191540.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb011g191560.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb011g191590.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb011g191600.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb011g191670.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb011g191680.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb011g191720.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb011g191730.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb011g191730.635_1,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb011g191740.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb011g191740.635_1,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb011g191750.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb011g191830.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb011g191920.635,0,1,1,0,1,0,1,1,1,1,1,1,1
3381.casb011g192000.635,0,0,0,0,1,0,0,0,0,0,1,0,0
3381.casb011g192010.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb011g192020.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb011g192160.635,0,0,0,0,1,0,0,0,0,0,0,0,0
3381.casb011g192170.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb011g192220.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb011g192310.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb011g192380.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb011g192500.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb011g192680.635,0,0,0,0,0,1,0,0,0,0,1,0,0
3381.casb011g192820.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb011g192850.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb011g192880.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb011g192890.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb011g192930.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb011g192960.635,0,0,0,0,0,0,1,0,0,0,1,0,0
3381.casb011g192990.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb011g193060.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb011g193100.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb011g193160.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb011g193230.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb011g193270.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb011g193290.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb011g193480.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb011g193520.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb011g193550.635,0,0,0,1,0,0,0,0,0,0,1,0,0
3381.casb011g193560.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb011g193640.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb011g193680.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb012g193870.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb012g193910.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb012g193910.635_1,0,0,0,0,0,0,0,0,0,0,0,1,1
3381.casb012g194010.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb012g194010.635_1,0,0,0,0,0,0,0,0,0,0,0,0,1
3381.casb012g194010.635_2,0,0,0,0,0,0,0,0,0,0,0,0,1
3381.casb012g194010.635_3,0,0,0,0,0,0,0,0,0,0,0,0,1
3381.casb012g194010.635_4,0,0,0,0,0,0,0,0,0,0,0,0,1
3381.casb012g194010.635_5,0,0,0,0,0,0,0,0,0,0,0,0,1
3381.casb012g194010.635_6,0,0,0,0,0,0,0,0,0,0,0,0,1
3381.casb012g194010.635_7,0,0,0,0,0,0,0,0,0,0,0,0,1
3381.casb012g194010.635_8,0,0,0,0,0,0,0,0,0,0,0,0,1
3381.casb012g194080.635,0,0,0,0,0,0,1,0,0,0,1,0,0
3381.casb012g194090.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb012g194130.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb012g194200.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb012g194260.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb012g194340.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb012g194370.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb012g194520.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb012g194570.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb012g194680.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb012g194710.635,1,1,1,1,1,1,1,0,0,0,1,1,1
3381.casb012g194730.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb012g194740.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb012g194750.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb012g194760.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb012g194770.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb012g194870.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb012g194950.635,1,0,0,0,1,0,0,0,0,1,0,0,0
3381.casb012g195070.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb012g195090.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb012g195130.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb012g195160.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb012g195220.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb012g195330.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb012g195390.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb012g195440.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb012g195450.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb012g195520.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb012g195550.635,0,1,1,1,0,1,1,1,1,1,1,0,0
3381.casb012g195610.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb012g195660.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb012g195690.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb012g195700.635,1,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb012g195720.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb012g195960.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb012g196080.635,0,1,1,1,1,0,1,0,1,1,1,0,0
3381.casb012g196100.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb012g196210.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb012g196330.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb012g196390.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb012g196430.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb012g196460.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb012g196540.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb012g196590.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb012g196700.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb012g196780.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb012g197010.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb012g197050.635,1,0,0,0,0,0,1,1,0,0,1,1,1
3381.casb012g197080.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb012g197100.635,0,0,0,1,0,1,0,0,0,0,0,0,0
3381.casb012g197130.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb012g197310.635,0,0,1,0,1,0,1,0,0,1,1,0,0
3381.casb012g197350.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb012g197390.635,0,1,0,0,1,1,0,0,0,0,1,1,1
3381.casb012g197420.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb012g197510.635,1,1,1,1,1,0,1,1,1,1,1,0,0
3381.casb012g197660.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb012g197720.635,0,0,0,1,0,0,0,0,0,0,1,1,1
3381.casb012g197750.635,0,1,0,0,0,1,0,0,0,0,0,1,1
3381.casb012g197810.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb012g197820.635,0,0,0,1,0,0,0,1,1,0,1,1,1
3381.casb012g197840.635,0,0,0,0,0,0,0,0,0,0,0,1,1
3381.casb012g197860.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb012g197870.635,0,0,0,0,0,0,1,0,0,0,0,0,0
3381.casb012g197890.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb012g197920.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb012g197940.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb012g197950.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb012g197960.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb012g198000.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb012g198030.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb012g198040.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb012g198100.635,0,0,0,0,0,0,0,0,0,0,1,1,0
3381.casb012g198130.635,0,0,0,0,0,1,0,0,0,0,1,0,0
3381.casb012g198140.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb012g198300.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb012g198460.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb012g198470.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb012g198510.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb012g198530.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb012g198540.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb012g198710.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb012g198800.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb012g198810.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb012g199070.635,1,1,1,1,1,1,1,1,1,1,1,1,1
3381.casb012g199110.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb012g199120.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb012g199140.635,0,0,0,0,0,0,0,0,0,0,1,1,0
3381.casb012g199180.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb012g199200.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb012g199390.635,0,0,0,0,0,0,0,0,0,0,1,1,0
3381.casb012g199400.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb012g199410.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb012g199440.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb012g199490.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb012g199590.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb012g199660.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb012g199680.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb012g199840.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb012g199850.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb012g199870.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb012g199870.635_1,0,0,0,0,0,0,0,0,0,0,0,1,1
3381.casb012g199910.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb012g200270.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb012g200290.635,1,1,0,0,0,1,0,0,1,0,1,1,0
3381.casb012g200350.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb012g200430.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb012g200460.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb012g200560.635,1,0,0,0,0,1,0,1,0,1,1,1,1
3381.casb012g200730.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb012g200740.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb012g200750.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb012g200800.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb012g200830.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb012g200860.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb012g200900.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb012g200910.635,0,0,0,0,0,0,0,0,0,0,0,1,1
3381.casb012g200990.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb012g201010.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb012g201040.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb012g201060.635,0,0,0,0,0,0,0,0,0,0,1,1,0
3381.casb012g201210.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb012g201240.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb012g201460.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb012g201590.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb012g201650.635,0,0,1,0,0,1,1,0,0,0,1,0,0
3381.casb012g201670.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb012g201940.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb012g202210.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb012g202220.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb012g202290.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb012g202300.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb012g202320.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb012g202360.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb012g202490.635,0,0,0,0,0,1,0,1,0,0,1,0,0
3381.casb012g202600.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb012g202660.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb012g202760.635,0,0,0,0,1,0,0,0,0,0,1,0,0
3381.casb012g202900.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb012g202980.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb012g203160.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb012g203250.635,0,0,0,0,0,0,0,1,0,0,1,1,1
3381.casb012g203300.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb012g203540.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb012g203680.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb012g203720.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb012g203830.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb012g204060.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb012g204230.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb012g204270.635,0,0,0,1,0,0,0,0,0,0,1,1,1
3381.casb012g204420.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb012g204650.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb012g204790.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb012g204850.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb012g204940.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb012g204960.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb012g205020.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb012g205120.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb012g205200.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb012g205440.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb012g205580.635,1,0,0,0,1,0,1,0,0,0,1,1,1
3381.casb012g205810.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb012g205850.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb012g205900.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb012g205980.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb012g206020.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb012g206080.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb013g206150.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb013g206250.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb013g206290.635,1,1,0,0,0,0,0,0,1,0,1,0,0
3381.casb013g206290.635_353.006G002600_PI525695.006G002300,0,0,1,1,0,0,0,0,0,0,0,0,0
3381.casb013g206330.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb013g206360.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb013g206370.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb013g206510.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb013g206550.635,0,0,0,0,0,0,0,0,0,0,1,1,1
